condition;test;comparison;correction;type_ci;distance;1%;5%;10%;groups;differences;ssize;normalData;ssizediff;what;runs;perm;boot;1%_perCentage;5%_perCentage;10%_perCentage
17;CIO;overall;NA;CI_basic;NA;350;72;10;5 groups;small;3000;TRUE;equal;complete;500;1000;1000;0,3;0,856;0,98
17;CIO;overall;NA;CI_bca;NA;364;85;12;5 groups;small;3000;TRUE;equal;complete;500;1000;1000;0,272;0,83;0,976
17;CIO;overall;NA;CI_percentile;NA;374;88;15;5 groups;small;3000;TRUE;equal;complete;500;1000;1000;0,252;0,824;0,97
17;CIO;overall;NA;CI_standard_z;NA;380;83;14;5 groups;small;3000;TRUE;equal;complete;500;1000;1000;0,24;0,834;0,972
17;CIP;overall;NA;CI_basic;NA;0;0;0;5 groups;small;3000;TRUE;equal;complete;500;1000;1000;1;1;1
17;CIP;overall;NA;CI_bca;NA;0;0;0;5 groups;small;3000;TRUE;equal;complete;500;1000;1000;1;1;1
17;CIP;overall;NA;CI_percentile;NA;0;0;0;5 groups;small;3000;TRUE;equal;complete;500;1000;1000;1;1;1
17;CIP;overall;NA;CI_standard_z;NA;0;0;0;5 groups;small;3000;TRUE;equal;complete;500;1000;1000;1;1;1
17;NBT;overall;none;NA;NA;35;0;0;5 groups;small;3000;TRUE;equal;complete;500;1000;1000;0,93;1;1
17;PTE;overall;BH;NA;NA;446;345;282;5 groups;small;3000;TRUE;equal;complete;500;1000;1000;0,108;0,31;0,436
17;PTE;overall;bonferroni;NA;NA;447;354;299;5 groups;small;3000;TRUE;equal;complete;500;1000;1000;0,106;0,292;0,402
17;PTE;overall;BY;NA;NA;476;447;414;5 groups;small;3000;TRUE;equal;complete;500;1000;1000;0,048;0,106;0,172
17;PTE;overall;fdr;NA;NA;446;345;282;5 groups;small;3000;TRUE;equal;complete;500;1000;1000;0,108;0,31;0,436
17;PTE;overall;hochberg;NA;NA;447;354;299;5 groups;small;3000;TRUE;equal;complete;500;1000;1000;0,106;0,292;0,402
17;PTE;overall;holm;NA;NA;447;354;299;5 groups;small;3000;TRUE;equal;complete;500;1000;1000;0,106;0,292;0,402
17;PTE;overall;hommel;NA;NA;447;354;299;5 groups;small;3000;TRUE;equal;complete;500;1000;1000;0,106;0,292;0,402
17;PTE;overall;none;NA;NA;35;0;0;5 groups;small;3000;TRUE;equal;complete;500;1000;1000;0,93;1;1
17;NDT;overall;NA;NA;dG;384;267;204;5 groups;small;3000;TRUE;equal;complete;500;1000;1000;0,232;0,466;0,592
17;NDT;overall;NA;NA;dL;425;331;265;5 groups;small;3000;TRUE;equal;complete;500;1000;1000;0,15;0,338;0,47
17;PTU;overall;BH;NA;NA;446;345;282;5 groups;small;3000;TRUE;equal;complete;500;1000;1000;0,108;0,31;0,436
17;PTU;overall;bonferroni;NA;NA;447;354;299;5 groups;small;3000;TRUE;equal;complete;500;1000;1000;0,106;0,292;0,402
17;PTU;overall;BY;NA;NA;476;447;414;5 groups;small;3000;TRUE;equal;complete;500;1000;1000;0,048;0,106;0,172
17;PTU;overall;fdr;NA;NA;446;345;282;5 groups;small;3000;TRUE;equal;complete;500;1000;1000;0,108;0,31;0,436
17;PTU;overall;hochberg;NA;NA;447;354;299;5 groups;small;3000;TRUE;equal;complete;500;1000;1000;0,106;0,292;0,402
17;PTU;overall;holm;NA;NA;447;354;299;5 groups;small;3000;TRUE;equal;complete;500;1000;1000;0,106;0,292;0,402
17;PTU;overall;hommel;NA;NA;447;354;299;5 groups;small;3000;TRUE;equal;complete;500;1000;1000;0,106;0,292;0,402
17;PTU;overall;none;NA;NA;35;0;0;5 groups;small;3000;TRUE;equal;complete;500;1000;1000;0,93;1;1
17;OTG;overall;BH;NA;NA;0;0;0;5 groups;small;3000;TRUE;equal;complete;500;1000;1000;1;1;1
17;OTG;overall;bonferroni;NA;NA;0;0;0;5 groups;small;3000;TRUE;equal;complete;500;1000;1000;1;1;1
17;OTG;overall;BY;NA;NA;0;0;0;5 groups;small;3000;TRUE;equal;complete;500;1000;1000;1;1;1
17;OTG;overall;fdr;NA;NA;0;0;0;5 groups;small;3000;TRUE;equal;complete;500;1000;1000;1;1;1
17;OTG;overall;hochberg;NA;NA;0;0;0;5 groups;small;3000;TRUE;equal;complete;500;1000;1000;1;1;1
17;OTG;overall;holm;NA;NA;0;0;0;5 groups;small;3000;TRUE;equal;complete;500;1000;1000;1;1;1
17;OTG;overall;hommel;NA;NA;0;0;0;5 groups;small;3000;TRUE;equal;complete;500;1000;1000;1;1;1
17;OTG;overall;none;NA;NA;0;0;0;5 groups;small;3000;TRUE;equal;complete;500;1000;1000;1;1;1
18;NPT;overall;BH;NA;NA;16;15;7;5 groups;small-medium;3000;TRUE;equal;complete;500;1000;1000;0,968;0,97;0,986
18;NPT;overall;bonferroni;NA;NA;16;16;16;5 groups;small-medium;3000;TRUE;equal;complete;500;1000;1000;0,968;0,968;0,968
18;NPT;overall;BY;NA;NA;16;16;16;5 groups;small-medium;3000;TRUE;equal;complete;500;1000;1000;0,968;0,968;0,968
18;NPT;overall;fdr;NA;NA;16;15;7;5 groups;small-medium;3000;TRUE;equal;complete;500;1000;1000;0,968;0,97;0,986
18;NPT;overall;hochberg;NA;NA;16;16;16;5 groups;small-medium;3000;TRUE;equal;complete;500;1000;1000;0,968;0,968;0,968
18;NPT;overall;holm;NA;NA;16;16;16;5 groups;small-medium;3000;TRUE;equal;complete;500;1000;1000;0,968;0,968;0,968
18;NPT;overall;hommel;NA;NA;16;16;16;5 groups;small-medium;3000;TRUE;equal;complete;500;1000;1000;0,968;0,968;0,968
18;NPT;overall;none;NA;NA;0;0;0;5 groups;small-medium;3000;TRUE;equal;complete;500;1000;1000;1;1;1
18;CIO;overall;NA;CI_basic;NA;28;0;0;5 groups;small-medium;3000;TRUE;equal;complete;500;1000;1000;0,944;1;1
18;CIO;overall;NA;CI_bca;NA;32;0;0;5 groups;small-medium;3000;TRUE;equal;complete;500;1000;1000;0,936;1;1
18;CIO;overall;NA;CI_percentile;NA;35;0;0;5 groups;small-medium;3000;TRUE;equal;complete;500;1000;1000;0,93;1;1
18;CIO;overall;NA;CI_standard_z;NA;42;0;0;5 groups;small-medium;3000;TRUE;equal;complete;500;1000;1000;0,916;1;1
18;CIP;overall;NA;CI_basic;NA;0;0;0;5 groups;small-medium;3000;TRUE;equal;complete;500;1000;1000;1;1;1
18;CIP;overall;NA;CI_bca;NA;0;0;0;5 groups;small-medium;3000;TRUE;equal;complete;500;1000;1000;1;1;1
18;CIP;overall;NA;CI_percentile;NA;0;0;0;5 groups;small-medium;3000;TRUE;equal;complete;500;1000;1000;1;1;1
18;CIP;overall;NA;CI_standard_z;NA;0;0;0;5 groups;small-medium;3000;TRUE;equal;complete;500;1000;1000;1;1;1
18;NBT;overall;none;NA;NA;0;0;0;5 groups;small-medium;3000;TRUE;equal;complete;500;1000;1000;1;1;1
18;PTE;overall;BH;NA;NA;100;17;5;5 groups;small-medium;3000;TRUE;equal;complete;500;1000;1000;0,8;0,966;0,99
18;PTE;overall;bonferroni;NA;NA;120;31;11;5 groups;small-medium;3000;TRUE;equal;complete;500;1000;1000;0,76;0,938;0,978
18;PTE;overall;BY;NA;NA;249;104;64;5 groups;small-medium;3000;TRUE;equal;complete;500;1000;1000;0,502;0,792;0,872
18;PTE;overall;fdr;NA;NA;100;17;5;5 groups;small-medium;3000;TRUE;equal;complete;500;1000;1000;0,8;0,966;0,99
18;PTE;overall;hochberg;NA;NA;120;31;11;5 groups;small-medium;3000;TRUE;equal;complete;500;1000;1000;0,76;0,938;0,978
18;PTE;overall;holm;NA;NA;120;31;11;5 groups;small-medium;3000;TRUE;equal;complete;500;1000;1000;0,76;0,938;0,978
18;PTE;overall;hommel;NA;NA;120;31;11;5 groups;small-medium;3000;TRUE;equal;complete;500;1000;1000;0,76;0,938;0,978
18;PTE;overall;none;NA;NA;0;0;0;5 groups;small-medium;3000;TRUE;equal;complete;500;1000;1000;1;1;1
18;NDT;overall;NA;NA;dG;3;1;0;5 groups;small-medium;3000;TRUE;equal;complete;500;1000;1000;0,994;0,998;1
18;NDT;overall;NA;NA;dL;60;12;5;5 groups;small-medium;3000;TRUE;equal;complete;500;1000;1000;0,88;0,976;0,99
18;PTU;overall;BH;NA;NA;100;17;5;5 groups;small-medium;3000;TRUE;equal;complete;500;1000;1000;0,8;0,966;0,99
18;PTU;overall;bonferroni;NA;NA;120;31;11;5 groups;small-medium;3000;TRUE;equal;complete;500;1000;1000;0,76;0,938;0,978
18;PTU;overall;BY;NA;NA;249;104;64;5 groups;small-medium;3000;TRUE;equal;complete;500;1000;1000;0,502;0,792;0,872
18;PTU;overall;fdr;NA;NA;100;17;5;5 groups;small-medium;3000;TRUE;equal;complete;500;1000;1000;0,8;0,966;0,99
18;PTU;overall;hochberg;NA;NA;120;31;11;5 groups;small-medium;3000;TRUE;equal;complete;500;1000;1000;0,76;0,938;0,978
18;PTU;overall;holm;NA;NA;120;31;11;5 groups;small-medium;3000;TRUE;equal;complete;500;1000;1000;0,76;0,938;0,978
18;PTU;overall;hommel;NA;NA;120;31;11;5 groups;small-medium;3000;TRUE;equal;complete;500;1000;1000;0,76;0,938;0,978
18;PTU;overall;none;NA;NA;0;0;0;5 groups;small-medium;3000;TRUE;equal;complete;500;1000;1000;1;1;1
18;OTG;overall;BH;NA;NA;0;0;0;5 groups;small-medium;3000;TRUE;equal;complete;500;1000;1000;1;1;1
18;OTG;overall;bonferroni;NA;NA;0;0;0;5 groups;small-medium;3000;TRUE;equal;complete;500;1000;1000;1;1;1
18;OTG;overall;BY;NA;NA;0;0;0;5 groups;small-medium;3000;TRUE;equal;complete;500;1000;1000;1;1;1
18;OTG;overall;fdr;NA;NA;0;0;0;5 groups;small-medium;3000;TRUE;equal;complete;500;1000;1000;1;1;1
18;OTG;overall;hochberg;NA;NA;0;0;0;5 groups;small-medium;3000;TRUE;equal;complete;500;1000;1000;1;1;1
18;OTG;overall;holm;NA;NA;0;0;0;5 groups;small-medium;3000;TRUE;equal;complete;500;1000;1000;1;1;1
18;OTG;overall;hommel;NA;NA;0;0;0;5 groups;small-medium;3000;TRUE;equal;complete;500;1000;1000;1;1;1
18;OTG;overall;none;NA;NA;0;0;0;5 groups;small-medium;3000;TRUE;equal;complete;500;1000;1000;1;1;1
19;NPT;overall;BH;NA;NA;0;0;0;5 groups;medium-large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
19;NPT;overall;bonferroni;NA;NA;0;0;0;5 groups;medium-large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
19;NPT;overall;BY;NA;NA;0;0;0;5 groups;medium-large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
19;NPT;overall;fdr;NA;NA;0;0;0;5 groups;medium-large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
19;NPT;overall;hochberg;NA;NA;0;0;0;5 groups;medium-large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
19;NPT;overall;holm;NA;NA;0;0;0;5 groups;medium-large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
19;NPT;overall;hommel;NA;NA;0;0;0;5 groups;medium-large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
19;NPT;overall;none;NA;NA;0;0;0;5 groups;medium-large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
19;CIO;overall;NA;CI_basic;NA;0;0;0;5 groups;medium-large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
19;CIO;overall;NA;CI_bca;NA;0;0;0;5 groups;medium-large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
19;CIO;overall;NA;CI_percentile;NA;0;0;0;5 groups;medium-large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
19;CIO;overall;NA;CI_standard_z;NA;0;0;0;5 groups;medium-large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
19;CIP;overall;NA;CI_basic;NA;0;0;0;5 groups;medium-large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
19;CIP;overall;NA;CI_bca;NA;0;0;0;5 groups;medium-large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
19;CIP;overall;NA;CI_percentile;NA;0;0;0;5 groups;medium-large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
19;CIP;overall;NA;CI_standard_z;NA;0;0;0;5 groups;medium-large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
19;NBT;overall;none;NA;NA;0;0;0;5 groups;medium-large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
19;PTE;overall;BH;NA;NA;0;0;0;5 groups;medium-large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
19;PTE;overall;bonferroni;NA;NA;0;0;0;5 groups;medium-large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
19;PTE;overall;BY;NA;NA;1;0;0;5 groups;medium-large;3000;TRUE;equal;complete;500;1000;1000;0,998;1;1
19;PTE;overall;fdr;NA;NA;0;0;0;5 groups;medium-large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
19;PTE;overall;hochberg;NA;NA;0;0;0;5 groups;medium-large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
19;PTE;overall;holm;NA;NA;0;0;0;5 groups;medium-large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
19;PTE;overall;hommel;NA;NA;0;0;0;5 groups;medium-large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
19;PTE;overall;none;NA;NA;0;0;0;5 groups;medium-large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
19;NDT;overall;NA;NA;dG;0;0;0;5 groups;medium-large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
19;NDT;overall;NA;NA;dL;0;0;0;5 groups;medium-large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
19;PTU;overall;BH;NA;NA;0;0;0;5 groups;medium-large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
19;PTU;overall;bonferroni;NA;NA;0;0;0;5 groups;medium-large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
19;PTU;overall;BY;NA;NA;1;0;0;5 groups;medium-large;3000;TRUE;equal;complete;500;1000;1000;0,998;1;1
19;PTU;overall;fdr;NA;NA;0;0;0;5 groups;medium-large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
19;PTU;overall;hochberg;NA;NA;0;0;0;5 groups;medium-large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
19;PTU;overall;holm;NA;NA;0;0;0;5 groups;medium-large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
19;PTU;overall;hommel;NA;NA;0;0;0;5 groups;medium-large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
19;PTU;overall;none;NA;NA;0;0;0;5 groups;medium-large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
19;OTG;overall;BH;NA;NA;0;0;0;5 groups;medium-large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
19;OTG;overall;bonferroni;NA;NA;0;0;0;5 groups;medium-large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
19;OTG;overall;BY;NA;NA;0;0;0;5 groups;medium-large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
19;OTG;overall;fdr;NA;NA;0;0;0;5 groups;medium-large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
19;OTG;overall;hochberg;NA;NA;0;0;0;5 groups;medium-large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
19;OTG;overall;holm;NA;NA;0;0;0;5 groups;medium-large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
19;OTG;overall;hommel;NA;NA;0;0;0;5 groups;medium-large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
19;OTG;overall;none;NA;NA;0;0;0;5 groups;medium-large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
20;NPT;overall;BH;NA;NA;0;0;0;5 groups;large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
20;NPT;overall;bonferroni;NA;NA;0;0;0;5 groups;large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
20;NPT;overall;BY;NA;NA;0;0;0;5 groups;large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
20;NPT;overall;fdr;NA;NA;0;0;0;5 groups;large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
20;NPT;overall;hochberg;NA;NA;0;0;0;5 groups;large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
20;NPT;overall;holm;NA;NA;0;0;0;5 groups;large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
20;NPT;overall;hommel;NA;NA;0;0;0;5 groups;large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
20;NPT;overall;none;NA;NA;0;0;0;5 groups;large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
20;CIO;overall;NA;CI_basic;NA;0;0;0;5 groups;large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
20;CIO;overall;NA;CI_bca;NA;0;0;0;5 groups;large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
20;CIO;overall;NA;CI_percentile;NA;0;0;0;5 groups;large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
20;CIO;overall;NA;CI_standard_z;NA;0;0;0;5 groups;large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
20;CIP;overall;NA;CI_basic;NA;0;0;0;5 groups;large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
20;CIP;overall;NA;CI_bca;NA;0;0;0;5 groups;large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
20;CIP;overall;NA;CI_percentile;NA;0;0;0;5 groups;large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
20;CIP;overall;NA;CI_standard_z;NA;0;0;0;5 groups;large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
20;NBT;overall;none;NA;NA;0;0;0;5 groups;large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
20;PTE;overall;BH;NA;NA;0;0;0;5 groups;large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
20;PTE;overall;bonferroni;NA;NA;0;0;0;5 groups;large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
20;PTE;overall;BY;NA;NA;0;0;0;5 groups;large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
20;PTE;overall;fdr;NA;NA;0;0;0;5 groups;large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
20;PTE;overall;hochberg;NA;NA;0;0;0;5 groups;large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
20;PTE;overall;holm;NA;NA;0;0;0;5 groups;large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
20;PTE;overall;hommel;NA;NA;0;0;0;5 groups;large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
20;PTE;overall;none;NA;NA;0;0;0;5 groups;large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
20;NDT;overall;NA;NA;dG;0;0;0;5 groups;large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
20;NDT;overall;NA;NA;dL;0;0;0;5 groups;large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
20;PTU;overall;BH;NA;NA;0;0;0;5 groups;large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
20;PTU;overall;bonferroni;NA;NA;0;0;0;5 groups;large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
20;PTU;overall;BY;NA;NA;0;0;0;5 groups;large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
20;PTU;overall;fdr;NA;NA;0;0;0;5 groups;large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
20;PTU;overall;hochberg;NA;NA;0;0;0;5 groups;large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
20;PTU;overall;holm;NA;NA;0;0;0;5 groups;large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
20;PTU;overall;hommel;NA;NA;0;0;0;5 groups;large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
20;PTU;overall;none;NA;NA;0;0;0;5 groups;large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
20;OTG;overall;BH;NA;NA;0;0;0;5 groups;large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
20;OTG;overall;bonferroni;NA;NA;0;0;0;5 groups;large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
20;OTG;overall;BY;NA;NA;0;0;0;5 groups;large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
20;OTG;overall;fdr;NA;NA;0;0;0;5 groups;large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
20;OTG;overall;hochberg;NA;NA;0;0;0;5 groups;large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
20;OTG;overall;holm;NA;NA;0;0;0;5 groups;large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
20;OTG;overall;hommel;NA;NA;0;0;0;5 groups;large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
20;OTG;overall;none;NA;NA;0;0;0;5 groups;large;3000;TRUE;equal;complete;500;1000;1000;1;1;1
21;NPT;overall;BH;NA;NA;449;449;444;5 groups;none;300;FALSE;equal;complete;500;1000;1000;0,102;0,102;0,112
21;NPT;overall;bonferroni;NA;NA;449;449;449;5 groups;none;300;FALSE;equal;complete;500;1000;1000;0,102;0,102;0,102
21;NPT;overall;BY;NA;NA;449;449;449;5 groups;none;300;FALSE;equal;complete;500;1000;1000;0,102;0,102;0,102
21;NPT;overall;fdr;NA;NA;449;449;444;5 groups;none;300;FALSE;equal;complete;500;1000;1000;0,102;0,102;0,112
21;NPT;overall;hochberg;NA;NA;449;449;449;5 groups;none;300;FALSE;equal;complete;500;1000;1000;0,102;0,102;0,102
21;NPT;overall;holm;NA;NA;449;449;449;5 groups;none;300;FALSE;equal;complete;500;1000;1000;0,102;0,102;0,102
21;NPT;overall;hommel;NA;NA;449;449;449;5 groups;none;300;FALSE;equal;complete;500;1000;1000;0,102;0,102;0,102
21;NPT;overall;none;NA;NA;213;20;1;5 groups;none;300;FALSE;equal;complete;500;1000;1000;0,574;0,96;0,998
21;CIO;overall;NA;CI_basic;NA;308;92;15;5 groups;none;300;FALSE;equal;complete;500;1000;1000;0,384;0,816;0,97
21;CIO;overall;NA;CI_bca;NA;486;320;144;5 groups;none;300;FALSE;equal;complete;500;1000;1000;0,028;0,36;0,712
21;CIO;overall;NA;CI_percentile;NA;492;395;247;5 groups;none;300;FALSE;equal;complete;500;1000;1000;0,016;0,21;0,506
21;CIO;overall;NA;CI_standard_z;NA;477;306;120;5 groups;none;300;FALSE;equal;complete;500;1000;1000;0,046;0,388;0,76
21;CIP;overall;NA;CI_basic;NA;36;2;0;5 groups;none;300;FALSE;equal;complete;500;1000;1000;0,928;0,996;1
21;CIP;overall;NA;CI_bca;NA;62;1;0;5 groups;none;300;FALSE;equal;complete;500;1000;1000;0,876;0,998;1
21;CIP;overall;NA;CI_percentile;NA;129;5;0;5 groups;none;300;FALSE;equal;complete;500;1000;1000;0,742;0,99;1
21;CIP;overall;NA;CI_standard_z;NA;55;2;0;5 groups;none;300;FALSE;equal;complete;500;1000;1000;0,89;0,996;1
21;NBT;overall;none;NA;NA;349;67;5;5 groups;none;300;FALSE;equal;complete;500;1000;1000;0,302;0,866;0,99
21;PTE;overall;BH;NA;NA;496;487;478;5 groups;none;300;FALSE;equal;complete;500;1000;1000;0,00800000000000001;0,026;0,044
21;PTE;overall;bonferroni;NA;NA;496;489;478;5 groups;none;300;FALSE;equal;complete;500;1000;1000;0,00800000000000001;0,022;0,044
21;PTE;overall;BY;NA;NA;499;496;495;5 groups;none;300;FALSE;equal;complete;500;1000;1000;0,002;0,00800000000000001;0,01
21;PTE;overall;fdr;NA;NA;496;487;478;5 groups;none;300;FALSE;equal;complete;500;1000;1000;0,00800000000000001;0,026;0,044
21;PTE;overall;hochberg;NA;NA;496;489;478;5 groups;none;300;FALSE;equal;complete;500;1000;1000;0,00800000000000001;0,022;0,044
21;PTE;overall;holm;NA;NA;496;489;478;5 groups;none;300;FALSE;equal;complete;500;1000;1000;0,00800000000000001;0,022;0,044
21;PTE;overall;hommel;NA;NA;496;489;478;5 groups;none;300;FALSE;equal;complete;500;1000;1000;0,00800000000000001;0,022;0,044
21;PTE;overall;none;NA;NA;328;58;4;5 groups;none;300;FALSE;equal;complete;500;1000;1000;0,344;0,884;0,992
21;NDT;overall;NA;NA;dG;491;469;440;5 groups;none;300;FALSE;equal;complete;500;1000;1000;0,018;0,0620000000000001;0,12
21;NDT;overall;NA;NA;dL;493;465;439;5 groups;none;300;FALSE;equal;complete;500;1000;1000;0,014;0,07;0,122
21;PTU;overall;BH;NA;NA;496;487;478;5 groups;none;300;FALSE;equal;complete;500;1000;1000;0,00800000000000001;0,026;0,044
21;PTU;overall;bonferroni;NA;NA;496;489;478;5 groups;none;300;FALSE;equal;complete;500;1000;1000;0,00800000000000001;0,022;0,044
21;PTU;overall;BY;NA;NA;499;496;496;5 groups;none;300;FALSE;equal;complete;500;1000;1000;0,002;0,00800000000000001;0,00800000000000001
21;PTU;overall;fdr;NA;NA;496;487;478;5 groups;none;300;FALSE;equal;complete;500;1000;1000;0,00800000000000001;0,026;0,044
21;PTU;overall;hochberg;NA;NA;496;489;478;5 groups;none;300;FALSE;equal;complete;500;1000;1000;0,00800000000000001;0,022;0,044
21;PTU;overall;holm;NA;NA;496;489;478;5 groups;none;300;FALSE;equal;complete;500;1000;1000;0,00800000000000001;0,022;0,044
21;PTU;overall;hommel;NA;NA;496;489;478;5 groups;none;300;FALSE;equal;complete;500;1000;1000;0,00800000000000001;0,022;0,044
21;PTU;overall;none;NA;NA;328;58;4;5 groups;none;300;FALSE;equal;complete;500;1000;1000;0,344;0,884;0,992
21;OTG;overall;BH;NA;NA;0;0;0;5 groups;none;300;FALSE;equal;complete;500;1000;1000;1;1;1
21;OTG;overall;bonferroni;NA;NA;0;0;0;5 groups;none;300;FALSE;equal;complete;500;1000;1000;1;1;1
21;OTG;overall;BY;NA;NA;0;0;0;5 groups;none;300;FALSE;equal;complete;500;1000;1000;1;1;1
21;OTG;overall;fdr;NA;NA;0;0;0;5 groups;none;300;FALSE;equal;complete;500;1000;1000;1;1;1
21;OTG;overall;hochberg;NA;NA;0;0;0;5 groups;none;300;FALSE;equal;complete;500;1000;1000;1;1;1
21;OTG;overall;holm;NA;NA;0;0;0;5 groups;none;300;FALSE;equal;complete;500;1000;1000;1;1;1
21;OTG;overall;hommel;NA;NA;0;0;0;5 groups;none;300;FALSE;equal;complete;500;1000;1000;1;1;1
21;OTG;overall;none;NA;NA;0;0;0;5 groups;none;300;FALSE;equal;complete;500;1000;1000;1;1;1
22;NPT;overall;BH;NA;NA;453;452;444;5 groups;small;300;FALSE;equal;complete;500;1000;1000;0,094;0,096;0,112
22;NPT;overall;bonferroni;NA;NA;453;453;453;5 groups;small;300;FALSE;equal;complete;500;1000;1000;0,094;0,094;0,094
22;NPT;overall;BY;NA;NA;453;453;453;5 groups;small;300;FALSE;equal;complete;500;1000;1000;0,094;0,094;0,094
22;NPT;overall;fdr;NA;NA;453;452;444;5 groups;small;300;FALSE;equal;complete;500;1000;1000;0,094;0,096;0,112
22;NPT;overall;hochberg;NA;NA;453;453;453;5 groups;small;300;FALSE;equal;complete;500;1000;1000;0,094;0,094;0,094
22;NPT;overall;holm;NA;NA;453;453;453;5 groups;small;300;FALSE;equal;complete;500;1000;1000;0,094;0,094;0,094
22;NPT;overall;hommel;NA;NA;453;453;453;5 groups;small;300;FALSE;equal;complete;500;1000;1000;0,094;0,094;0,094
22;NPT;overall;none;NA;NA;170;11;0;5 groups;small;300;FALSE;equal;complete;500;1000;1000;0,66;0,978;1
22;CIO;overall;NA;CI_basic;NA;320;90;16;5 groups;small;300;FALSE;equal;complete;500;1000;1000;0,36;0,82;0,968
22;CIO;overall;NA;CI_bca;NA;490;315;109;5 groups;small;300;FALSE;equal;complete;500;1000;1000;0,02;0,37;0,782
